Line	B-idx	Beta	It-idx	Energy	Acceptance~
7837	78	3499237.582547	37	-11.825121	0.24
7838	78	3499237.582547	38	-11.826130	0.25
7839	78	3499237.582547	39	-11.830216	0.26
7840	78	3499237.582547	40	-11.830216	0.26
7841	78	3499237.582547	41	-11.834831	0.27
7842	78	3499237.582547	42	-11.841486	0.28
7843	78	3499237.582547	43	-11.841558	0.29
7844	78	3499237.582547	44	-11.841558	0.29
7845	78	3499237.582547	45	-11.853812	0.3
7846	78	3499237.582547	46	-11.853812	0.3
7847	78	3499237.582547	47	-11.853812	0.3
7848	78	3499237.582547	48	-11.853812	0.3
7849	78	3499237.582547	49	-11.853812	0.3
7850	78	3499237.582547	50	-11.853812	0.3
7851	78	3499237.582547	51	-11.864567	0.31
7852	78	3499237.582547	52	-11.864567	0.31
7853	78	3499237.582547	53	-11.872257	0.32
7854	78	3499237.582547	54	-11.872257	0.32
7855	78	3499237.582547	55	-11.872257	0.32
7856	78	3499237.582547	56	-11.872259	0.33
7857	78	3499237.582547	57	-11.872346	0.34
7858	78	3499237.582547	58	-11.872346	0.34
7859	78	3499237.582547	59	-11.872397	0.35
7860	78	3499237.582547	60	-11.873157	0.36
7861	78	3499237.582547	61	-11.873157	0.36
7862	78	3499237.582547	62	-11.873160	0.37
7863	78	3499237.582547	63	-11.896238	0.38
7864	78	3499237.582547	64	-11.896238	0.38
7865	78	3499237.582547	65	-11.908468	0.39
7866	78	3499237.582547	66	-11.923540	0.4
7867	78	3499237.582547	67	-11.926234	0.41
7868	78	3499237.582547	68	-11.926255	0.42
7869	78	3499237.582547	69	-11.926255	0.42
7870	78	3499237.582547	70	-11.926327	0.43
7871	78	3499237.582547	71	-11.926327	0.43
7872	78	3499237.582547	72	-11.926327	0.43
7873	78	3499237.582547	73	-11.926384	0.44
7874	78	3499237.582547	74	-11.926384	0.44
7875	78	3499237.582547	75	-11.926459	0.45
7876	78	3499237.582547	76	-11.927039	0.46
7877	78	3499237.582547	77	-11.931499	0.47
7878	78	3499237.582547	78	-11.931523	0.48
7879	78	3499237.582547	79	-11.945203	0.49
7880	78	3499237.582547	80	-11.976343	0.5
7881	78	3499237.582547	81	-11.976355	0.51
7882	78	3499237.582547	82	-11.988103	0.52
7883	78	3499237.582547	83	-11.989113	0.53
7884	78	3499237.582547	84	-11.989113	0.53
7885	78	3499237.582547	85	-11.989113	0.53
7886	78	3499237.582547	86	-11.989113	0.53
7887	78	3499237.582547	87	-11.989350	0.54
7888	78	3499237.582547	88	-11.989350	0.54
7889	78	3499237.582547	89	-12.009659	0.55
7890	78	3499237.582547	90	-12.009659	0.55
7891	78	3499237.582547	91	-12.009659	0.55
7892	78	3499237.582547	92	-12.009659	0.55
7893	78	3499237.582547	93	-12.009795	0.56
7894	78	3499237.582547	94	-12.010028	0.57
7895	78	3499237.582547	95	-12.010039	0.58
7896	78	3499237.582547	96	-12.037255	0.59
7897	78	3499237.582547	97	-12.037843	0.6
7898	78	3499237.582547	98	-12.037907	0.61
7899	78	3499237.582547	99	-12.037907	0.61
7900	79	3849161.340802	0	-12.037992	0.01
7901	79	3849161.340802	1	-12.057269	0.02
7902	79	3849161.340802	2	-12.057562	0.03
7903	79	3849161.340802	3	-12.057562	0.03
7904	79	3849161.340802	4	-12.057628	0.04
7905	79	3849161.340802	5	-12.071653	0.05
7906	79	3849161.340802	6	-12.075127	0.06
7907	79	3849161.340802	7	-12.078234	0.07
7908	79	3849161.340802	8	-12.084055	0.08
7909	79	3849161.340802	9	-12.094724	0.09
7910	79	3849161.340802	10	-12.097957	0.1
7911	79	3849161.340802	11	-12.119996	0.11
7912	79	3849161.340802	12	-12.120007	0.12
7913	79	3849161.340802	13	-12.121250	0.13
7914	79	3849161.340802	14	-12.121250	0.13
7915	79	3849161.340802	15	-12.147715	0.14
7916	79	3849161.340802	16	-12.147715	0.14
7917	79	3849161.340802	17	-12.147715	0.14
7918	79	3849161.340802	18	-12.147715	0.14
7919	79	3849161.340802	19	-12.147715	0.14
7920	79	3849161.340802	20	-12.147715	0.14
7921	79	3849161.340802	21	-12.147715	0.14
7922	79	3849161.340802	22	-12.147715	0.14
7923	79	3849161.340802	23	-12.147826	0.15
7924	79	3849161.340802	24	-12.148687	0.16
7925	79	3849161.340802	25	-12.148687	0.16
7926	79	3849161.340802	26	-12.160677	0.17
7927	79	3849161.340802	27	-12.188796	0.18
7928	79	3849161.340802	28	-12.188796	0.18
7929	79	3849161.340802	29	-12.223114	0.19
7930	79	3849161.340802	30	-12.225514	0.2
7931	79	3849161.340802	31	-12.225515	0.21
7932	79	3849161.340802	32	-12.225515	0.21
7933	79	3849161.340802	33	-12.225748	0.22
7934	79	3849161.340802	34	-12.225748	0.22
7935	79	3849161.340802	35	-12.225748	0.22
7936	79	3849161.340802	36	-12.225748	0.22
7937	79	3849161.340802	37	-12.240533	0.23
7938	79	3849161.340802	38	-12.256259	0.24
7939	79	3849161.340802	39	-12.256300	0.25
7940	79	3849161.340802	40	-12.271151	0.26
7941	79	3849161.340802	41	-12.271151	0.26
7942	79	3849161.340802	42	-12.271155	0.27
7943	79	3849161.340802	43	-12.271156	0.28
7944	79	3849161.340802	44	-12.289661	0.29
7945	79	3849161.340802	45	-12.289663	0.3
7946	79	3849161.340802	46	-12.289796	0.31
7947	79	3849161.340802	47	-12.289796	0.31
7948	79	3849161.340802	48	-12.289796	0.31
7949	79	3849161.340802	49	-12.290127	0.32
7950	79	3849161.340802	50	-12.290127	0.32
7951	79	3849161.340802	51	-12.319396	0.33
7952	79	3849161.340802	52	-12.331696	0.34
7953	79	3849161.340802	53	-12.361792	0.35
7954	79	3849161.340802	54	-12.361792	0.35
7955	79	3849161.340802	55	-12.361967	0.36
7956	79	3849161.340802	56	-12.361967	0.36
7957	79	3849161.340802	57	-12.362835	0.37
7958	79	3849161.340802	58	-12.362835	0.37
7959	79	3849161.340802	59	-12.362976	0.38
7960	79	3849161.340802	60	-12.362976	0.38
7961	79	3849161.340802	61	-12.392677	0.39
7962	79	3849161.340802	62	-12.417905	0.4
7963	79	3849161.340802	63	-12.417931	0.41
7964	79	3849161.340802	64	-12.418458	0.42
7965	79	3849161.340802	65	-12.418458	0.42
7966	79	3849161.340802	66	-12.418458	0.42
7967	79	3849161.340802	67	-12.446653	0.43
7968	79	3849161.340802	68	-12.446948	0.44
7969	79	3849161.340802	69	-12.446948	0.44
7970	79	3849161.340802	70	-12.447437	0.45
7971	79	3849161.340802	71	-12.452537	0.46
7972	79	3849161.340802	72	-12.452542	0.47
7973	79	3849161.340802	73	-12.452542	0.47
7974	79	3849161.340802	74	-12.452542	0.47
7975	79	3849161.340802	75	-12.452786	0.48
7976	79	3849161.340802	76	-12.453530	0.49
7977	79	3849161.340802	77	-12.484318	0.5
7978	79	3849161.340802	78	-12.484318	0.5
7979	79	3849161.340802	79	-12.484318	0.5
7980	79	3849161.340802	80	-12.489019	0.51
7981	79	3849161.340802	81	-12.489019	0.51
7982	79	3849161.340802	82	-12.520771	0.52
7983	79	3849161.340802	83	-12.520771	0.52
7984	79	3849161.340802	84	-12.520771	0.52
7985	79	3849161.340802	85	-12.520899	0.53
7986	79	3849161.340802	86	-12.520899	0.53
7987	79	3849161.340802	87	-12.539901	0.54
7988	79	3849161.340802	88	-12.540219	0.55
7989	79	3849161.340802	89	-12.540219	0.55
7990	79	3849161.340802	90	-12.540219	0.55
7991	79	3849161.340802	91	-12.540549	0.56
7992	79	3849161.340802	92	-12.540549	0.56
7993	79	3849161.340802	93	-12.562122	0.57
7994	79	3849161.340802	94	-12.562122	0.57
7995	79	3849161.340802	95	-12.590087	0.58
7996	79	3849161.340802	96	-12.590087	0.58
7997	79	3849161.340802	97	-12.625655	0.59
7998	79	3849161.340802	98	-12.636986	0.6
7999	79	3849161.340802	99	-12.637387	0.61
8000	80	4234077.474882	0	-12.637448	0.01
8001	80	4234077.474882	1	-12.637448	0.01
8002	80	4234077.474882	2	-12.638096	0.02
8003	80	4234077.474882	3	-12.638096	0.02
8004	80	4234077.474882	4	-12.638402	0.03
8005	80	4234077.474882	5	-12.638402	0.03
8006	80	4234077.474882	6	-12.638402	0.03
8007	80	4234077.474882	7	-12.660251	0.04
8008	80	4234077.474882	8	-12.691524	0.05
8009	80	4234077.474882	9	-12.691524	0.05
8010	80	4234077.474882	10	-12.691803	0.06
8011	80	4234077.474882	11	-12.692844	0.07
8012	80	4234077.474882	12	-12.692844	0.07
8013	80	4234077.474882	13	-12.692844	0.07
8014	80	4234077.474882	14	-12.693056	0.08
8015	80	4234077.474882	15	-12.693056	0.08
8016	80	4234077.474882	16	-12.693056	0.08
8017	80	4234077.474882	17	-12.693495	0.09
8018	80	4234077.474882	18	-12.693495	0.09
8019	80	4234077.474882	19	-12.705693	0.1
8020	80	4234077.474882	20	-12.705693	0.1
8021	80	4234077.474882	21	-12.726625	0.11
8022	80	4234077.474882	22	-12.726625	0.11
8023	80	4234077.474882	23	-12.744350	0.12
8024	80	4234077.474882	24	-12.744350	0.12
8025	80	4234077.474882	25	-12.761058	0.13
8026	80	4234077.474882	26	-12.761081	0.14
8027	80	4234077.474882	27	-12.761101	0.15
8028	80	4234077.474882	28	-12.761282	0.16
8029	80	4234077.474882	29	-12.785275	0.17
8030	80	4234077.474882	30	-12.805114	0.18
8031	80	4234077.474882	31	-12.805146	0.19
8032	80	4234077.474882	32	-12.817696	0.2
8033	80	4234077.474882	33	-12.821306	0.21
8034	80	4234077.474882	34	-12.833638	0.22
8035	80	4234077.474882	35	-12.838097	0.23
8036	80	4234077.474882	36	-12.843787	0.24
8037	80	4234077.474882	37	-12.843787	0.24
8038	80	4234077.474882	38	-12.843787	0.24
8039	80	4234077.474882	39	-12.887178	0.25
8040	80	4234077.474882	40	-12.887178	0.25
8041	80	4234077.474882	41	-12.887500	0.26
8042	80	4234077.474882	42	-12.911854	0.27
8043	80	4234077.474882	43	-12.911854	0.27
8044	80	4234077.474882	44	-12.923184	0.28
8045	80	4234077.474882	45	-12.923184	0.29
8046	80	4234077.474882	46	-12.923187	0.3
8047	80	4234077.474882	47	-12.923187	0.3
8048	80	4234077.474882	48	-12.935825	0.31
8049	80	4234077.474882	49	-12.935825	0.31
8050	80	4234077.474882	50	-12.951968	0.32
8051	80	4234077.474882	51	-12.977666	0.33
8052	80	4234077.474882	52	-13.005288	0.34
8053	80	4234077.474882	53	-13.014946	0.35
8054	80	4234077.474882	54	-13.014946	0.35
8055	80	4234077.474882	55	-13.014985	0.36
8056	80	4234077.474882	56	-13.021632	0.37
8057	80	4234077.474882	57	-13.051626	0.38
8058	80	4234077.474882	58	-13.051626	0.38
8059	80	4234077.474882	59	-13.051626	0.38
8060	80	4234077.474882	60	-13.051659	0.39
8061	80	4234077.474882	61	-13.058319	0.4
8062	80	4234077.474882	62	-13.058319	0.4
8063	80	4234077.474882	63	-13.058319	0.4
8064	80	4234077.474882	64	-13.062168	0.41
8065	80	4234077.474882	65	-13.062315	0.42
8066	80	4234077.474882	66	-13.062322	0.43
8067	80	4234077.474882	67	-13.079216	0.44
8068	80	4234077.474882	68	-13.079395	0.45
8069	80	4234077.474882	69	-13.091745	0.46
8070	80	4234077.474882	70	-13.091919	0.47
8071	80	4234077.474882	71	-13.091919	0.47
8072	80	4234077.474882	72	-13.107221	0.48
8073	80	4234077.474882	73	-13.132080	0.49
8074	80	4234077.474882	74	-13.132713	0.5
8075	80	4234077.474882	75	-13.133206	0.51
8076	80	4234077.474882	76	-13.133206	0.51
8077	80	4234077.474882	77	-13.138239	0.52
8078	80	4234077.474882	78	-13.138239	0.52
8079	80	4234077.474882	79	-13.154689	0.53
8080	80	4234077.474882	80	-13.164929	0.54
8081	80	4234077.474882	81	-13.164929	0.54
8082	80	4234077.474882	82	-13.182110	0.55
8083	80	4234077.474882	83	-13.182563	0.56
8084	80	4234077.474882	84	-13.182563	0.56
8085	80	4234077.474882	85	-13.182591	0.57
8086	80	4234077.474882	86	-13.182591	0.57
8087	80	4234077.474882	87	-13.207551	0.58
8088	80	4234077.474882	88	-13.208103	0.59
8089	80	4234077.474882	89	-13.211321	0.6
8090	80	4234077.474882	90	-13.219448	0.61
8091	80	4234077.474882	91	-13.241924	0.62
8092	80	4234077.474882	92	-13.241924	0.62
8093	80	4234077.474882	93	-13.241974	0.63
8094	80	4234077.474882	94	-13.241974	0.63
8095	80	4234077.474882	95	-13.251064	0.64
8096	80	4234077.474882	96	-13.251087	0.65
8097	80	4234077.474882	97	-13.251321	0.66
8098	80	4234077.474882	98	-13.251321	0.66
8099	80	4234077.474882	99	-13.252033	0.67
8100	81	4657485.222370	0	-13.259147	0.01
8101	81	4657485.222370	1	-13.261921	0.02
8102	81	4657485.222370	2	-13.262307	0.03
8103	81	4657485.222370	3	-13.262307	0.03
8104	81	4657485.222370	4	-13.262307	0.03
8105	81	4657485.222370	5	-13.262307	0.03
8106	81	4657485.222370	6	-13.262307	0.03
8107	81	4657485.222370	7	-13.262307	0.03
8108	81	4657485.222370	8	-13.270339	0.04
8109	81	4657485.222370	9	-13.281675	0.05
8110	81	4657485.222370	10	-13.281675	0.05
8111	81	4657485.222370	11	-13.290958	0.06
8112	81	4657485.222370	12	-13.304147	0.07
8113	81	4657485.222370	13	-13.304336	0.08
8114	81	4657485.222370	14	-13.305579	0.09
8115	81	4657485.222370	15	-13.305579	0.09
8116	81	4657485.222370	16	-13.308791	0.1
8117	81	4657485.222370	17	-13.308791	0.1
8118	81	4657485.222370	18	-13.308791	0.1
8119	81	4657485.222370	19	-13.330083	0.11
8120	81	4657485.222370	20	-13.330157	0.12
8121	81	4657485.222370	21	-13.342845	0.13
8122	81	4657485.222370	22	-13.344001	0.14
8123	81	4657485.222370	23	-13.352574	0.15
8124	81	4657485.222370	24	-13.352574	0.15
8125	81	4657485.222370	25	-13.353684	0.16
8126	81	4657485.222370	26	-13.375632	0.17
8127	81	4657485.222370	27	-13.377027	0.18
8128	81	4657485.222370	28	-13.377027	0.18
8129	81	4657485.222370	29	-13.389645	0.19
8130	81	4657485.222370	30	-13.389645	0.19
8131	81	4657485.222370	31	-13.409478	0.2
8132	81	4657485.222370	32	-13.409478	0.2
8133	81	4657485.222370	33	-13.409478	0.2
8134	81	4657485.222370	34	-13.409615	0.21
8135	81	4657485.222370	35	-13.409615	0.21
8136	81	4657485.222370	36	-13.409615	0.21
8137	81	4657485.222370	37	-13.409615	0.21
8138	81	4657485.222370	38	-13.409615	0.21
8139	81	4657485.222370	39	-13.438058	0.22
8140	81	4657485.222370	40	-13.438628	0.23
8141	81	4657485.222370	41	-13.438628	0.23
8142	81	4657485.222370	42	-13.440075	0.24
8143	81	4657485.222370	43	-13.440075	0.24
8144	81	4657485.222370	44	-13.440075	0.24
8145	81	4657485.222370	45	-13.440134	0.25
8146	81	4657485.222370	46	-13.440134	0.25
8147	81	4657485.222370	47	-13.440134	0.25
8148	81	4657485.222370	48	-13.453139	0.26
8149	81	4657485.222370	49	-13.461498	0.27
8150	81	4657485.222370	50	-13.461498	0.27
8151	81	4657485.222370	51	-13.461498	0.27
8152	81	4657485.222370	52	-13.461562	0.28
8153	81	4657485.222370	53	-13.486856	0.29
8154	81	4657485.222370	54	-13.486856	0.29
8155	81	4657485.222370	55	-13.497759	0.3
8156	81	4657485.222370	56	-13.524868	0.31
8157	81	4657485.222370	57	-13.529797	0.32
8158	81	4657485.222370	58	-13.564386	0.33
8159	81	4657485.222370	59	-13.564386	0.33
8160	81	4657485.222370	60	-13.564386	0.33
8161	81	4657485.222370	61	-13.564386	0.33
8162	81	4657485.222370	62	-13.564386	0.33
8163	81	4657485.222370	63	-13.564386	0.33
8164	81	4657485.222370	64	-13.564386	0.33
8165	81	4657485.222370	65	-13.585784	0.34
8166	81	4657485.222370	66	-13.585784	0.34
8167	81	4657485.222370	67	-13.586097	0.35
8168	81	4657485.222370	68	-13.586097	0.35
8169	81	4657485.222370	69	-13.591018	0.36
8170	81	4657485.222370	70	-13.600162	0.37
8171	81	4657485.222370	71	-13.600162	0.37
8172	81	4657485.222370	72	-13.622793	0.38
8173	81	4657485.222370	73	-13.631885	0.39
8174	81	4657485.222370	74	-13.631885	0.39
8175	81	4657485.222370	75	-13.631885	0.39
8176	81	4657485.222370	76	-13.631905	0.4
8177	81	4657485.222370	77	-13.631905	0.4
8178	81	4657485.222370	78	-13.652611	0.41
8179	81	4657485.222370	79	-13.685622	0.42
8180	81	4657485.222370	80	-13.685622	0.42
8181	81	4657485.222370	81	-13.706586	0.43
8182	81	4657485.222370	82	-13.706586	0.43
8183	81	4657485.222370	83	-13.706930	0.44
8184	81	4657485.222370	84	-13.706942	0.45
8185	81	4657485.222370	85	-13.707255	0.46
8186	81	4657485.222370	86	-13.707263	0.47
8187	81	4657485.222370	87	-13.707660	0.48
8188	81	4657485.222370	88	-13.708455	0.49
8189	81	4657485.222370	89	-13.708455	0.49
8190	81	4657485.222370	90	-13.709487	0.5
8191	81	4657485.222370	91	-13.709487	0.5
8192	81	4657485.222370	92	-13.709536	0.51
8193	81	4657485.222370	93	-13.710273	0.52
8194	81	4657485.222370	94	-13.712907	0.53
8195	81	4657485.222370	95	-13.712915	0.54
8196	81	4657485.222370	96	-13.744468	0.55
8197	81	4657485.222370	97	-13.744468	0.56
8198	81	4657485.222370	98	-13.744468	0.56
8199	81	4657485.222370	99	-13.744468	0.56
8200	82	5123233.744607	0	-13.744690	0.01
8201	82	5123233.744607	1	-13.744690	0.01
8202	82	5123233.744607	2	-13.744694	0.02
8203	82	5123233.744607	3	-13.744694	0.02
8204	82	5123233.744607	4	-13.745308	0.03
8205	82	5123233.744607	5	-13.746069	0.04
8206	82	5123233.744607	6	-13.748504	0.05
8207	82	5123233.744607	7	-13.766140	0.06
8208	82	5123233.744607	8	-13.776808	0.07
8209	82	5123233.744607	9	-13.789152	0.08
8210	82	5123233.744607	10	-13.789152	0.08
8211	82	5123233.744607	11	-13.789152	0.08
8212	82	5123233.744607	12	-13.789152	0.08
8213	82	5123233.744607	13	-13.789213	0.09
8214	82	5123233.744607	14	-13.789213	0.09
8215	82	5123233.744607	15	-13.789421	0.1
8216	82	5123233.744607	16	-13.789421	0.1
8217	82	5123233.744607	17	-13.800804	0.11
8218	82	5123233.744607	18	-13.804917	0.12
8219	82	5123233.744607	19	-13.807826	0.13
8220	82	5123233.744607	20	-13.807868	0.14
8221	82	5123233.744607	21	-13.807880	0.15
8222	82	5123233.744607	22	-13.817728	0.16
8223	82	5123233.744607	23	-13.818218	0.17
8224	82	5123233.744607	24	-13.818226	0.18
8225	82	5123233.744607	25	-13.818226	0.18
8226	82	5123233.744607	26	-13.834311	0.19
8227	82	5123233.744607	27	-13.843382	0.2
8228	82	5123233.744607	28	-13.858295	0.21
8229	82	5123233.744607	29	-13.876174	0.22
8230	82	5123233.744607	30	-13.876228	0.23
8231	82	5123233.744607	31	-13.897130	0.24
8232	82	5123233.744607	32	-13.897417	0.25
8233	82	5123233.744607	33	-13.897417	0.25
8234	82	5123233.744607	34	-13.897417	0.25
8235	82	5123233.744607	35	-13.897698	0.26
8236	82	5123233.744607	36	-13.897698	0.26
8237	82	5123233.744607	37	-13.898151	0.27
8238	82	5123233.744607	38	-13.918789	0.28
8239	82	5123233.744607	39	-13.922337	0.29
8240	82	5123233.744607	40	-13.922337	0.29
8241	82	5123233.744607	41	-13.938658	0.3
8242	82	5123233.744607	42	-13.938658	0.3
8243	82	5123233.744607	43	-13.948452	0.31
8244	82	5123233.744607	44	-13.952683	0.32
8245	82	5123233.744607	45	-13.952683	0.32
8246	82	5123233.744607	46	-13.956461	0.33
8247	82	5123233.744607	47	-13.968263	0.34
8248	82	5123233.744607	48	-13.971919	0.35
8249	82	5123233.744607	49	-13.982309	0.36
8250	82	5123233.744607	50	-13.982309	0.36
8251	82	5123233.744607	51	-13.992886	0.37
8252	82	5123233.744607	52	-14.026106	0.38
8253	82	5123233.744607	53	-14.026106	0.38
8254	82	5123233.744607	54	-14.027255	0.39
8255	82	5123233.744607	55	-14.027255	0.39
8256	82	5123233.744607	56	-14.042875	0.4
8257	82	5123233.744607	57	-14.079296	0.41
8258	82	5123233.744607	58	-14.110215	0.42
8259	82	5123233.744607	59	-14.136345	0.43
8260	82	5123233.744607	60	-14.155115	0.44
8261	82	5123233.744607	61	-14.155212	0.45
8262	82	5123233.744607	62	-14.156463	0.46
8263	82	5123233.744607	63	-14.156463	0.46
8264	82	5123233.744607	64	-14.157797	0.47
8265	82	5123233.744607	65	-14.157797	0.47
8266	82	5123233.744607	66	-14.157877	0.48
8267	82	5123233.744607	67	-14.157877	0.48
8268	82	5123233.744607	68	-14.158970	0.49
8269	82	5123233.744607	69	-14.160053	0.5
8270	82	5123233.744607	70	-14.160168	0.51
8271	82	5123233.744607	71	-14.160168	0.51
8272	82	5123233.744607	72	-14.180070	0.52
8273	82	5123233.744607	73	-14.180070	0.52
8274	82	5123233.744607	74	-14.180070	0.52
8275	82	5123233.744607	75	-14.186623	0.53
8276	82	5123233.744607	76	-14.188052	0.54
8277	82	5123233.744607	77	-14.188052	0.54
8278	82	5123233.744607	78	-14.214182	0.55
8279	82	5123233.744607	79	-14.228551	0.56
8280	82	5123233.744607	80	-14.228587	0.57
8281	82	5123233.744607	81	-14.248706	0.58
8282	82	5123233.744607	82	-14.256292	0.59
8283	82	5123233.744607	83	-14.256292	0.59
8284	82	5123233.744607	84	-14.256306	0.6
8285	82	5123233.744607	85	-14.256306	0.6
8286	82	5123233.744607	86	-14.256306	0.6
8287	82	5123233.744607	87	-14.256306	0.6
8288	82	5123233.744607	88	-14.256306	0.6
8289	82	5123233.744607	89	-14.275704	0.61
8290	82	5123233.744607	90	-14.284516	0.62
8291	82	5123233.744607	91	-14.284516	0.62
8292	82	5123233.744607	92	-14.284516	0.62
8293	82	5123233.744607	93	-14.284532	0.63
8294	82	5123233.744607	94	-14.299400	0.64
8295	82	5123233.744607	95	-14.299851	0.65
8296	82	5123233.744607	96	-14.321054	0.66
8297	82	5123233.744607	97	-14.336726	0.67
8298	82	5123233.744607	98	-14.336726	0.67
8299	82	5123233.744607	99	-14.338809	0.68
8300	83	5635557.119068	0	-14.355207	0.01
8301	83	5635557.119068	1	-14.368025	0.02
8302	83	5635557.119068	2	-14.368464	0.03
8303	83	5635557.119068	3	-14.368464	0.03
8304	83	5635557.119068	4	-14.368476	0.04
8305	83	5635557.119068	5	-14.368520	0.05
8306	83	5635557.119068	6	-14.368520	0.05
8307	83	5635557.119068	7	-14.407740	0.06
8308	83	5635557.119068	8	-14.407740	0.06
8309	83	5635557.119068	9	-14.439929	0.07
8310	83	5635557.119068	10	-14.460316	0.08
8311	83	5635557.119068	11	-14.460316	0.08
8312	83	5635557.119068	12	-14.481882	0.09
8313	83	5635557.119068	13	-14.481882	0.09
8314	83	5635557.119068	14	-14.481882	0.09
8315	83	5635557.119068	15	-14.485030	0.1
8316	83	5635557.119068	16	-14.485030	0.1
8317	83	5635557.119068	17	-14.485046	0.11
8318	83	5635557.119068	18	-14.504825	0.12
8319	83	5635557.119068	19	-14.504825	0.12
8320	83	5635557.119068	20	-14.504825	0.12
8321	83	5635557.119068	21	-14.506416	0.13
8322	83	5635557.119068	22	-14.522672	0.14
8323	83	5635557.119068	23	-14.522672	0.14
8324	83	5635557.119068	24	-14.522672	0.14
8325	83	5635557.119068	25	-14.537936	0.15
8326	83	5635557.119068	26	-14.537936	0.15
8327	83	5635557.119068	27	-14.563487	0.16
8328	83	5635557.119068	28	-14.563487	0.16
8329	83	5635557.119068	29	-14.563830	0.17
8330	83	5635557.119068	30	-14.564042	0.18
8331	83	5635557.119068	31	-14.564042	0.18
8332	83	5635557.119068	32	-14.564324	0.19
8333	83	5635557.119068	33	-14.583141	0.2
8334	83	5635557.119068	34	-14.583141	0.2
8335	83	5635557.119068	35	-14.583141	0.2
8336	83	5635557.119068	36	-14.586413	0.21
8337	83	5635557.119068	37	-14.586413	0.21
8338	83	5635557.119068	38	-14.606589	0.22
8339	83	5635557.119068	39	-14.606589	0.22
8340	83	5635557.119068	40	-14.607915	0.23
8341	83	5635557.119068	41	-14.610805	0.24
8342	83	5635557.119068	42	-14.612716	0.25
8343	83	5635557.119068	43	-14.614503	0.26
8344	83	5635557.119068	44	-14.624414	0.27
8345	83	5635557.119068	45	-14.648552	0.28
8346	83	5635557.119068	46	-14.649037	0.29
8347	83	5635557.119068	47	-14.665885	0.3
8348	83	5635557.119068	48	-14.665885	0.3
8349	83	5635557.119068	49	-14.676643	0.31
8350	83	5635557.119068	50	-14.676643	0.31
8351	83	5635557.119068	51	-14.676670	0.32
8352	83	5635557.119068	52	-14.676670	0.32
8353	83	5635557.119068	53	-14.711712	0.33
8354	83	5635557.119068	54	-14.730825	0.34
8355	83	5635557.119068	55	-14.745822	0.35
8356	83	5635557.119068	56	-14.745822	0.35
8357	83	5635557.119068	57	-14.752757	0.36
8358	83	5635557.119068	58	-14.762836	0.37
8359	83	5635557.119068	59	-14.788027	0.38
8360	83	5635557.119068	60	-14.793142	0.39
8361	83	5635557.119068	61	-14.793145	0.4
8362	83	5635557.119068	62	-14.793145	0.4
8363	83	5635557.119068	63	-14.793636	0.41
8364	83	5635557.119068	64	-14.793636	0.41
8365	83	5635557.119068	65	-14.812977	0.42
8366	83	5635557.119068	66	-14.812977	0.42
8367	83	5635557.119068	67	-14.819105	0.43
8368	83	5635557.119068	68	-14.819105	0.43
8369	83	5635557.119068	69	-14.819105	0.43
8370	83	5635557.119068	70	-14.819297	0.44
8371	83	5635557.119068	71	-14.819297	0.44
8372	83	5635557.119068	72	-14.819416	0.45
8373	83	5635557.119068	73	-14.836426	0.46
8374	83	5635557.119068	74	-14.837542	0.47
8375	83	5635557.119068	75	-14.837542	0.47
8376	83	5635557.119068	76	-14.842262	0.48
8377	83	5635557.119068	77	-14.843523	0.49
8378	83	5635557.119068	78	-14.860960	0.5
8379	83	5635557.119068	79	-14.860960	0.5
8380	83	5635557.119068	80	-14.863175	0.51
8381	83	5635557.119068	81	-14.863175	0.51
8382	83	5635557.119068	82	-14.863294	0.52
8383	83	5635557.119068	83	-14.863295	0.53
8384	83	5635557.119068	84	-14.863295	0.53
8385	83	5635557.119068	85	-14.882900	0.54
8386	83	5635557.119068	86	-14.882900	0.54
8387	83	5635557.119068	87	-14.891229	0.55
8388	83	5635557.119068	88	-14.904199	0.56
8389	83	5635557.119068	89	-14.904199	0.56
8390	83	5635557.119068	90	-14.904256	0.57
8391	83	5635557.119068	91	-14.904256	0.57
8392	83	5635557.119068	92	-14.904256	0.57
8393	83	5635557.119068	93	-14.904285	0.58
8394	83	5635557.119068	94	-14.919606	0.59
8395	83	5635557.119068	95	-14.924534	0.6
8396	83	5635557.119068	96	-14.943499	0.61
8397	83	5635557.119068	97	-14.943499	0.61
8398	83	5635557.119068	98	-14.943499	0.61
8399	83	5635557.119068	99	-14.952691	0.62
8400	84	6199112.830975	0	-14.952691	0
8401	84	6199112.830975	1	-14.952691	0
8402	84	6199112.830975	2	-14.974277	0.01
8403	84	6199112.830975	3	-14.974495	0.02
8404	84	6199112.830975	4	-14.974715	0.03
8405	84	6199112.830975	5	-14.975253	0.04
8406	84	6199112.830975	6	-14.975253	0.04
8407	84	6199112.830975	7	-14.975892	0.05
8408	84	6199112.830975	8	-14.975892	0.05
8409	84	6199112.830975	9	-15.000819	0.06
8410	84	6199112.830975	10	-15.000819	0.06
8411	84	6199112.830975	11	-15.000819	0.06
8412	84	6199112.830975	12	-15.001506	0.07
8413	84	6199112.830975	13	-15.001506	0.07
8414	84	6199112.830975	14	-15.001506	0.07
8415	84	6199112.830975	15	-15.027132	0.08
8416	84	6199112.830975	16	-15.028518	0.09
8417	84	6199112.830975	17	-15.028518	0.09
8418	84	6199112.830975	18	-15.028518	0.09
